H_real_0,H_real_1,H_real_2,H_real_3,H_real_4,H_real_5,H_real_6,H_real_7,H_imag_0,H_imag_1,H_imag_2,H_imag_3,H_imag_4,H_imag_5,H_imag_6,H_imag_7,x_real_0,x_real_1,x_imag_0,x_imag_1,y_real_0,y_real_1,y_real_2,y_real_3,y_imag_0,y_imag_1,y_imag_2,y_imag_3
-0.030412376312835027,0.33765274216619967,0.6968641389508834,0.7178162863563118,-1.1058221886380453,-1.4983886601634873,-0.1493468077089154,0.7143409924894707,-0.7731834721610701,-0.31352671572722185,0.0069365571468142685,-1.7184593172084242,-0.775924086205959,-0.24738957015081675,-0.36231632109733364,-0.8798791781106834,-0.7611619690175755,0.23161072523922438,-0.3438320275171644,0.05060459711829489,-0.3170768344841944,-0.4885390047508507,0.2759726675298208,0.07539788291653172,0.5000635931210882,-0.7770638655859843,0.9153995852215266,0.07042431581748561
-0.1128962118621838,0.2838367057264871,-0.20874554460867878,0.2507434285560581,-0.5072762789624089,-1.1173502424254467,-0.3223511813981842,0.10187187248652393,-0.7352962994840779,-1.2267357100573304,0.6404344262413186,0.2574525093526445,-0.7000405032091466,-0.04420919256668849,0.49947969992043817,-0.37091671655158875,-0.1396913904526296,-0.17911348840794167,0.4305832600475459,0.10036408391467413,0.49438164729701367,-0.24683214364862255,0.5703098973443855,-0.10843603367138244,0.2317043372988406,-0.1978066057811043,-0.10030951680147106,-0.34374706359965224
0.16750696727858846,0.09235998511761069,1.3032306413093788,-0.05365790993254534,-0.9803916934494524,0.3177732539372736,0.6965366979095393,0.06860141011091989,0.13127487119697287,-0.14142986875779132,0.7875505319768671,-0.1092182540551335,0.1340941949601735,-0.7917161084580292,-1.0696650141980883,0.38333650002746034,-0.6982506188601837,0.256399599612202,-0.20336388221871812,1.6115885598806463,0.005487443801797803,-0.5138231063077818,1.7533032800140405,-1.6449665965000166,-0.9244340321173861,-0.72566195538736,0.31708073096533024,0.5748043712391366
1.0500285824574016,-0.27913056454925733,0.4288000869786341,-0.7356985337943694,-1.0894010019342393,0.07698153986783268,-1.3303254875720163,-0.10065214269510661,0.12004470265389812,-0.7928160484079332,0.2181435179514637,-0.4288721084434873,-0.6135398205008226,-0.021773740815703883,-0.8240387656674001,0.7262812324704294,-0.5660445434507071,-1.2433154602654846,0.21118694497356205,0.0568937397666665,-0.19482679423719376,0.6356699919653819,0.5890969853677173,1.0761344490805107,1.6693722160294178,0.3256074524013127,-0.08260664356706063,-0.6472416522695371
-0.43111615468140774,1.03886100225773,-0.4943942227344978,-1.0067075739895242,0.7858130456627271,-0.0819265337937047,0.5216267543228728,0.33115202371108293,-0.24489650955951647,0.35029589356635804,0.535639259277317,-0.8741551343736887,-0.6426493642713409,-0.2088039054407304,0.26533733252893493,0.26122094562435055,1.2907489084195707,0.8794378649721383,0.13145733648079466,1.170807724364045,0.18825676803981242,0.19630373697853187,1.34654669324481,0.6772566962705621,1.4831128184966436,-1.596240412106677,-1.337089224110982,1.492753983887975
-1.1512466865859956,0.918248586714156,-1.3799212883848662,0.0590214202574359,0.11534246590000685,0.0029385625998496244,0.21017047950351964,-1.439022104822122,0.3732202452839707,0.31259525593892223,1.2168338422221934,0.08357476390874308,0.1604611236581124,0.2073898930950286,-0.42113819745158876,0.10716477403117823,0.32939599772581307,0.8610012692122443,-0.6634694579141444,-0.008398752220568472,0.7358649807557971,0.029090491381296824,0.11438072563696347,-1.127394828646279,1.1570665703454832,1.2539410043412826,-0.19008709849922634,-0.20430612212684768
0.9116830994300417,-1.119089213180561,1.2218810754785718,1.1735336542956223,-0.35696535794252066,-0.4759477822920242,-0.364980902446354,0.01288800788371409,0.010724071932329025,-0.08906538659809925,-0.1389403584136766,0.46922323027973567,0.1819140482122386,0.23996314276705086,-0.41686484570835963,-1.54107307172983,1.924449165474008,0.40828658528623973,0.590630115235726,-0.5690450510854064,1.5192228949215025,2.4746438694408353,-0.38032040058406236,-1.016609338729498,0.4192951524594408,0.06226545972169151,0.24335693955929916,-1.4088625007932007
-0.35497283867980806,-0.5427259972221261,-0.01502360524207953,-0.43109915480322947,-0.49113829133746467,0.9436776711138565,-0.49654168948730676,-0.2170190270483561,-0.19869166472034602,0.43620949762035544,-0.7289987797429516,1.777097942170107,0.23325096968451087,-0.48951374736181363,0.8403964516763724,0.12236389035803785,-0.01603431043561677,-0.004926976118998326,0.3048288002784327,0.9125277743482401,-0.1472106799701007,-1.3121177121892709,0.20389308891203348,-0.4473231880041488,-0.3135220044500722,-0.24975376902790944,0.7213201803277358,-0.08235092416371814
-0.013866780923281339,0.03225098906822345,-0.7495593417562836,-0.8072843730210598,-0.457671803760847,0.5713356210586007,-0.17874325184853332,-0.6625581874948445,0.6612183274220498,-0.2060724090721151,1.2441651296637848,-0.47801619804571127,0.7264888943821934,0.7054910723050142,-0.3942449832294667,0.5721596275468102,0.10090325509404147,-1.463812770103561,0.6590209861317983,-0.2708294927863481,-0.36882155258161875,0.006896509887435259,-1.4768034193806723,1.4992601139732094,-0.35679889809777654,0.4368562777770306,-1.4282244776265969,-1.0470577134166654
0.44056286984285453,0.3701211650411027,-1.4320508732049622,-1.2206783713673708,-0.39086421630050777,0.8780833716563261,-0.4240032546476782,-0.46649783497550074,-0.2164188956740487,0.24036506047587702,-0.5700833935007896,0.632206337380929,1.2766781457092877,0.5157482379415066,0.7736926501337937,-0.9409964530799576,0.9875321559097169,-0.3421989938527904,-1.0863423369206253,-0.3422051723554592,-0.09520536486686837,-1.3040072963154217,0.6889176467575967,0.20411857549181103,-0.7972255247710597,1.488191578600517,1.0197486375398432,1.6344818994353059
